date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202111,FL,vaccination_centre,569,location,38747,3440,NA,0.969,96.89999999999999,78.8,1.47,8.88,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202112,FL,vaccination_centre,1124,location,38747,4564,NA,1,100,83.1,2.9,11.78,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202113,FL,vaccination_centre,1014,location,38747,5578,NA,1,100,85.8,2.62,14.4,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202114,FL,vaccination_centre,910,location,38747,6488,NA,1,100,87.5,2.35,16.74,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202115,FL,vaccination_centre,1446,location,38747,7934,NA,1,100,89.5,3.73,20.48,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202116,FL,vaccination_centre,2597,location,38747,10531,NA,1,100,91.9,6.7,27.18,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,FL,vaccination_centre,1541,location,38747,12072,NA,1,100,92.9,3.98,31.16,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,FL,vaccination_centre,1371,location,38747,13443,NA,1,100,93.60000000000001,3.54,34.69,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,FL,vaccination_centre,1964,location,38747,15407,NA,1,100,94.3,5.07,39.76,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202120,FL,vaccination_centre,2745,location,38747,18152,NA,1,100,95.1,7.08,46.85,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202121,FL,vaccination_centre,2203,location,38747,20355,NA,1,100,95.6,5.69,52.53,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202052,FL,nursing_home,0,location,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202053,FL,nursing_home,0,location,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202101,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202102,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202103,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202104,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202105,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202106,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202107,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202108,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202109,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202110,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202111,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202112,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202113,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202114,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202115,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202116,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202120,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202121,FL,nursing_home,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202052,FL,medical_practice,0,location,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202053,FL,medical_practice,0,location,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202101,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202102,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202103,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202104,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202105,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202106,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202107,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202108,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202109,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202110,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202111,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202112,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202113,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202114,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202115,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202116,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202120,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202121,FL,medical_practice,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202052,FL,pharmacy,0,location,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202053,FL,pharmacy,0,location,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202101,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202102,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202103,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202104,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202105,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202106,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202107,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202108,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202109,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202110,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202111,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202112,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202113,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202114,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202115,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202116,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202120,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202121,FL,pharmacy,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202052,FL,hospital,0,location,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202053,FL,hospital,0,location,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202101,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202102,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202103,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202104,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202105,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202106,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202107,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202108,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202109,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202110,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202111,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202112,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202113,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202114,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202115,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202116,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202120,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202121,FL,hospital,0,location,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202052,FL,other,0,location,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202053,FL,other,0,location,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202101,FL,other,6,location,38747,6,NA,1,100,100,0.02,0.02,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202102,FL,other,0,location,38747,6,NA,0,0,54.50000000000001,0,0.02,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202103,FL,other,332,location,38747,338,NA,1,100,98.5,0.86,0.87,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202104,FL,other,120,location,38747,458,NA,0.241,24.099999999999998,54.50000000000001,0.31,1.18,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202105,FL,other,0,location,38747,458,NA,0,0,54.1,0,1.18,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202106,FL,other,328,location,38747,786,NA,1,100,67,0.85,2.03,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202107,FL,other,122,location,38747,908,NA,0.19,19,50,0.31,2.34,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202108,FL,other,0,location,38747,908,NA,0,0,34.9,0,2.34,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202109,FL,other,0,location,38747,908,NA,0,0,28.999999999999996,0,2.34,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202110,FL,other,0,location,38747,908,NA,0,0,24,0,2.34,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202111,FL,other,18,location,38747,926,NA,0.031,3.1,21.2,0.05,2.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202112,FL,other,0,location,38747,926,NA,0,0,16.900000000000002,0,2.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202113,FL,other,0,location,38747,926,NA,0,0,14.2,0,2.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202114,FL,other,0,location,38747,926,NA,0,0,12.5,0,2.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202115,FL,other,0,location,38747,926,NA,0,0,10.5,0,2.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202116,FL,other,0,location,38747,926,NA,0,0,8.1,0,2.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,FL,other,0,location,38747,926,NA,0,0,7.1,0,2.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,FL,other,0,location,38747,926,NA,0,0,6.4,0,2.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,FL,other,0,location,38747,926,NA,0,0,5.7,0,2.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202120,FL,other,0,location,38747,926,NA,0,0,4.9,0,2.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202121,FL,other,0,location,38747,926,NA,0,0,4.3999999999999995,0,2.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202052,FR,vaccination_centre,0,location,321783,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202053,FR,vaccination_centre,1,location,321783,1,NA,0.001,0.1,0.1,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202101,FR,vaccination_centre,0,location,321783,1,NA,0,0,0.1,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202102,FR,vaccination_centre,119,location,321783,120,NA,0.091,9.1,4.7,0.04,0.04,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202103,FR,vaccination_centre,1814,location,321783,1934,NA,0.543,54.300000000000004,32.800000000000004,0.56,0.6,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202104,FR,vaccination_centre,2536,location,321783,4470,NA,0.67,67,46.1,0.79,1.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202105,FR,vaccination_centre,3180,location,321783,7650,NA,0.694,69.39999999999999,53.6,0.99,2.38,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202106,FR,vaccination_centre,3130,location,321783,10780,NA,0.607,60.699999999999996,55.50000000000001,0.97,3.35,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202107,FR,vaccination_centre,4341,location,321783,15121,NA,0.725,72.5,59.5,1.35,4.7,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202108,FR,vaccination_centre,5615,location,321783,20736,NA,0.95,95,66.2,1.74,6.44,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202109,FR,vaccination_centre,5434,location,321783,26170,NA,0.764,76.4,68.10000000000001,1.69,8.13,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202110,FR,vaccination_centre,2197,location,321783,28367,NA,0.63,63,67.7,0.68,8.82,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202111,FR,vaccination_centre,2054,location,321783,30421,NA,0.751,75.1,68.10000000000001,0.64,9.45,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202112,FR,vaccination_centre,4651,location,321783,35072,NA,0.696,69.6,68.30000000000001,1.45,10.9,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202113,FR,vaccination_centre,6140,location,321783,41212,NA,0.791,79.10000000000001,69.69999999999999,1.91,12.81,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202114,FR,vaccination_centre,6716,location,321783,47928,NA,0.811,81.10000000000001,71.1,2.09,14.89,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202115,FR,vaccination_centre,6330,location,321783,54258,NA,0.744,74.4,71.5,1.97,16.86,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202116,FR,vaccination_centre,5717,location,321783,59975,NA,0.828,82.8,72.39999999999999,1.78,18.64,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,FR,vaccination_centre,5670,location,321783,65645,NA,0.694,69.39999999999999,72.2,1.76,20.4,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,FR,vaccination_centre,12007,location,321783,77652,NA,0.816,81.6,73.5,3.73,24.13,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,FR,vaccination_centre,13945,location,321783,91597,NA,0.895,89.5,75.5,4.33,28.47,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202120,FR,vaccination_centre,13627,location,321783,105224,NA,0.854,85.39999999999999,76.7,4.23,32.7,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202121,FR,vaccination_centre,13369,location,321783,118593,NA,0.859,85.9,77.60000000000001,4.15,36.85,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202052,FR,nursing_home,0,location,321783,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202053,FR,nursing_home,721,location,321783,721,NA,0.993,99.3,99.3,0.22,0.22,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202101,FR,nursing_home,523,location,321783,1244,NA,0.987,98.7,99,0.16,0.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202102,FR,nursing_home,1164,location,321783,2408,NA,0.891,89.1,94,0.36,0.75,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202103,FR,nursing_home,844,location,321783,3252,NA,0.253,25.3,55.1,0.26,1.01,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202104,FR,nursing_home,1050,location,321783,4302,NA,0.277,27.700000000000003,44.4,0.33,1.34,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202105,FR,nursing_home,1394,location,321783,5696,NA,0.304,30.4,39.900000000000006,0.43,1.77,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202106,FR,nursing_home,1022,location,321783,6718,NA,0.198,19.8,34.599999999999994,0.32,2.09,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202107,FR,nursing_home,698,location,321783,7416,NA,0.117,11.700000000000001,29.2,0.22,2.3,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202108,FR,nursing_home,0,location,321783,7416,NA,0,0,23.7,0,2.3,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202109,FR,nursing_home,0,location,321783,7416,NA,0,0,19.3,0,2.3,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202110,FR,nursing_home,0,location,321783,7416,NA,0,0,17.7,0,2.3,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202111,FR,nursing_home,0,location,321783,7416,NA,0,0,16.6,0,2.3,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202112,FR,nursing_home,0,location,321783,7416,NA,0,0,14.399999999999999,0,2.3,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202113,FR,nursing_home,0,location,321783,7416,NA,0,0,12.5,0,2.3,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202114,FR,nursing_home,0,location,321783,7416,NA,0,0,11,0,2.3,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202115,FR,nursing_home,0,location,321783,7416,NA,0,0,9.8,0,2.3,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202116,FR,nursing_home,0,location,321783,7416,NA,0,0,9,0,2.3,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,FR,nursing_home,0,location,321783,7416,NA,0,0,8.200000000000001,0,2.3,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,FR,nursing_home,0,location,321783,7416,NA,0,0,7.000000000000001,0,2.3,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,FR,nursing_home,0,location,321783,7416,NA,0,0,6.1,0,2.3,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
