geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
BS,202033,59,1301,1,100,195844,30.13,664.3,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,37,18.9,168.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202033,8,97,1,100,38747,20.65,250.34,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,8,20.65,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202033,40,1442,1,100,321783,12.43,448.13,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,7,2.17,21.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GE,202033,267,6496,1,100,504128,52.96,1288.56,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,19,3.77,7.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GL,202033,6,151,1,100,40590,14.78,372.01,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,2,4.93,50,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GR,202033,12,927,1,100,199021,6.03,465.78,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,1,0.5,9.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
JU,202033,3,269,1,100,73584,4.08,365.57,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,2,2.72,200,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LU,202033,59,958,1,100,413120,14.28,231.89,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,16,3.87,37.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NE,202033,28,790,1,100,176496,15.86,447.6,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,20,11.33,250,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NW,202033,0,129,NA,NA,43087,0,299.39,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,-2,-4.64,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OW,202033,0,90,NA,NA,37930,0,237.28,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,-2,-5.27,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SG,202033,65,1130,1,100,510734,12.73,221.25,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,6,1.18,10.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SH,202033,20,160,1,100,82348,24.29,194.3,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,3,3.65,17.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SO,202033,60,594,1,100,275247,21.8,215.81,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,35,12.72,140,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SZ,202033,16,434,1,100,160480,9.97,270.44,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,-1,-0.62,-5.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TG,202033,32,497,1,100,279547,11.45,177.79,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,7,2.51,28,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TI,202033,20,3446,1,100,351491,5.69,980.39,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,6,1.71,42.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
UR,202033,9,126,1,100,36703,24.52,343.3,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,9,24.52,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VD,202033,183,6496,1,100,805098,22.73,806.86,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,64,7.95,53.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VS,202033,51,2190,1,100,345525,14.76,633.82,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,14,4.05,37.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZG,202033,14,286,1,100,127642,10.97,224.06,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,4,3.14,40,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZH,202033,363,5105,1,100,1539275,23.58,331.65,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-33,121,7.86,50,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202034,134,1943,1,100,685845,19.54,283.3,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,14,2.04,11.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202034,0,25,NA,NA,16128,0,155.01,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202034,7,120,1,100,55445,12.63,216.43,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,-2,-3.6,-22.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202034,98,2418,1,100,1039474,9.43,232.62,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,-11,-1.06,-10.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202034,32,1049,1,100,289468,11.05,362.39,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,3,1.03,10.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202034,43,1344,1,100,195844,21.96,686.26,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,-16,-8.17,-27.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202034,4,101,1,100,38747,10.32,260.67,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,-4,-10.33,-50,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202034,141,1583,1,100,321783,43.82,491.95,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,101,31.39,252.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GE,202034,232,6728,1,100,504128,46.02,1334.58,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,-35,-6.94,-13.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GL,202034,11,162,1,100,40590,27.1,399.11,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,5,12.32,83.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GR,202034,26,953,1,100,199021,13.06,478.84,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,14,7.03,116.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
JU,202034,4,273,1,100,73584,5.44,371,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,1,1.36,33.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LU,202034,32,990,1,100,413120,7.75,239.64,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,-27,-6.53,-45.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NE,202034,26,816,1,100,176496,14.73,462.33,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,-2,-1.13,-7.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NW,202034,0,129,NA,NA,43087,0,299.39,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OW,202034,7,97,1,100,37930,18.46,255.73,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,7,18.46,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SG,202034,71,1201,1,100,510734,13.9,235.15,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,6,1.17,9.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SH,202034,4,164,1,100,82348,4.86,199.15,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,-16,-19.43,-80,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SO,202034,32,626,1,100,275247,11.63,227.43,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,-28,-10.17,-46.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SZ,202034,27,461,1,100,160480,16.82,287.26,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,11,6.85,68.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TG,202034,27,524,1,100,279547,9.66,187.45,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,-5,-1.79,-15.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TI,202034,41,3487,1,100,351491,11.66,992.06,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,21,5.97,105,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
UR,202034,6,132,1,100,36703,16.35,359.64,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,-3,-8.17,-33.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VD,202034,351,6847,1,100,805098,43.6,850.46,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,168,20.87,91.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VS,202034,62,2252,1,100,345525,17.94,651.76,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,11,3.18,21.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZG,202034,20,306,1,100,127642,15.67,239.73,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,6,4.7,42.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZH,202034,421,5526,1,100,1539275,27.35,359,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-34,58,3.77,16,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202035,149,2092,1,100,685845,21.73,305.03,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,15,2.19,11.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202035,0,25,NA,NA,16128,0,155.01,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202035,4,124,1,100,55445,7.21,223.65,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,-3,-5.42,-42.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202035,123,2541,1,100,1039474,11.83,244.45,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,25,2.4,25.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202035,36,1085,1,100,289468,12.44,374.83,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,4,1.39,12.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202035,33,1377,1,100,195844,16.85,703.11,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,-10,-5.11,-23.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202035,7,108,1,100,38747,18.07,278.73,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,3,7.75,75,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202035,129,1712,1,100,321783,40.09,532.04,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,-12,-3.73,-8.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GE,202035,307,7035,1,100,504128,60.9,1395.48,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,75,14.88,32.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GL,202035,2,164,1,100,40590,4.93,404.04,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,-9,-22.17,-81.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GR,202035,20,973,1,100,199021,10.05,488.89,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,-6,-3.01,-23.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
JU,202035,2,275,1,100,73584,2.72,373.72,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,-2,-2.72,-50,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LU,202035,45,1035,1,100,413120,10.89,250.53,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,13,3.14,40.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NE,202035,32,848,1,100,176496,18.13,480.46,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,6,3.4,23.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NW,202035,2,131,1,100,43087,4.64,304.04,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,2,4.64,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OW,202035,5,102,1,100,37930,13.18,268.92,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,-2,-5.28,-28.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SG,202035,41,1242,1,100,510734,8.03,243.18,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,-30,-5.87,-42.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SH,202035,4,168,1,100,82348,4.86,204.01,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SO,202035,51,677,1,100,275247,18.53,245.96,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,19,6.9,59.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SZ,202035,20,481,1,100,160480,12.46,299.73,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,-7,-4.36,-25.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TG,202035,21,545,1,100,279547,7.51,194.96,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,-6,-2.15,-22.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TI,202035,26,3513,1,100,351491,7.4,999.46,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,-15,-4.26,-36.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
UR,202035,5,137,1,100,36703,13.62,373.27,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,-1,-2.73,-16.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VD,202035,477,7324,1,100,805098,59.25,909.7,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,126,15.65,35.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VS,202035,67,2319,1,100,345525,19.39,671.15,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,5,1.45,8.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZG,202035,16,322,1,100,127642,12.54,252.27,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,-4,-3.13,-20,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZH,202035,475,6001,1,100,1539275,30.86,389.86,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-35,54,3.51,12.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202036,130,2222,1,100,685845,18.95,323.98,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,-19,-2.78,-12.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202036,1,26,1,100,16128,6.2,161.21,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,1,6.2,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202036,7,131,1,100,55445,12.63,236.27,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,3,5.42,75,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202036,154,2695,1,100,1039474,14.82,259.27,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,31,2.99,25.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202036,24,1109,1,100,289468,8.29,383.12,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,-12,-4.15,-33.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202036,31,1408,1,100,195844,15.83,718.94,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,-2,-1.02,-6.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202036,0,108,NA,NA,38747,0,278.73,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,-7,-18.07,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202036,215,1927,1,100,321783,66.82,598.85,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,86,26.73,66.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GE,202036,330,7365,1,100,504128,65.46,1460.94,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,23,4.56,7.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GL,202036,2,166,1,100,40590,4.93,408.97,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GR,202036,20,993,1,100,199021,10.05,498.94,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
JU,202036,12,287,1,100,73584,16.31,390.03,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,10,13.59,500,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LU,202036,32,1067,1,100,413120,7.75,258.28,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,-13,-3.14,-28.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NE,202036,37,885,1,100,176496,20.96,501.43,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,5,2.83,15.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NW,202036,5,136,1,100,43087,11.6,315.64,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,3,6.96,150,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OW,202036,1,103,1,100,37930,2.64,271.55,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,-4,-10.54,-80,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SG,202036,74,1316,1,100,510734,14.49,257.67,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,33,6.46,80.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SH,202036,3,171,1,100,82348,3.64,207.66,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,-1,-1.22,-25,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SO,202036,32,709,1,100,275247,11.63,257.59,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,-19,-6.9,-37.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SZ,202036,19,500,1,100,160480,11.84,311.57,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,-1,-0.62,-5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TG,202036,13,558,1,100,279547,4.65,199.61,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,-8,-2.86,-38.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TI,202036,18,3531,1,100,351491,5.12,1004.58,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,-8,-2.28,-30.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
UR,202036,1,138,1,100,36703,2.72,375.99,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,-4,-10.9,-80,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VD,202036,709,8033,1,100,805098,88.06,997.77,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,232,28.81,48.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VS,202036,71,2390,1,100,345525,20.55,691.7,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,4,1.16,6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZG,202036,29,351,1,100,127642,22.72,274.99,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,13,10.18,81.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZH,202036,486,6487,1,100,1539275,31.57,421.43,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-36,11,0.71,2.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202037,133,2355,1,100,685845,19.39,343.37,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,3,0.44,2.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202037,1,27,1,100,16128,6.2,167.41,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202037,13,144,1,100,55445,23.45,259.72,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,6,10.82,85.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202037,192,2887,1,100,1039474,18.47,277.74,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,38,3.65,24.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202037,32,1141,1,100,289468,11.05,394.17,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,8,2.76,33.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202037,27,1435,1,100,195844,13.79,732.73,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,-4,-2.04,-12.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202037,3,111,1,100,38747,7.74,286.47,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,3,7.74,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202037,233,2160,1,100,321783,72.41,671.26,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,18,5.59,8.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GE,202037,346,7711,1,100,504128,68.63,1529.57,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,16,3.17,4.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GL,202037,2,168,1,100,40590,4.93,413.9,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GR,202037,34,1027,1,100,199021,17.08,516.03,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,14,7.03,70,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
JU,202037,11,298,1,100,73584,14.95,404.98,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,-1,-1.36,-8.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LU,202037,35,1102,1,100,413120,8.47,266.75,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,3,0.72,9.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NE,202037,68,953,1,100,176496,38.53,539.96,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,31,17.57,83.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NW,202037,1,137,1,100,43087,2.32,317.96,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,-4,-9.28,-80,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OW,202037,1,104,1,100,37930,2.64,274.19,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SG,202037,98,1414,1,100,510734,19.19,276.86,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,24,4.7,32.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SH,202037,9,180,1,100,82348,10.93,218.58,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,6,7.29,200,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SO,202037,26,735,1,100,275247,9.45,267.03,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,-6,-2.18,-18.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SZ,202037,25,525,1,100,160480,15.58,327.14,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,6,3.74,31.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TG,202037,51,609,1,100,279547,18.24,217.85,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,38,13.59,292.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TI,202037,28,3559,1,100,351491,7.97,1012.54,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,10,2.85,55.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
UR,202037,1,139,1,100,36703,2.72,378.72,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VD,202037,948,8981,1,100,805098,117.75,1115.52,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,239,29.69,33.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VS,202037,63,2453,1,100,345525,18.23,709.93,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,-8,-2.32,-11.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZG,202037,25,376,1,100,127642,19.59,294.57,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,-4,-3.13,-13.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZH,202037,457,6944,1,100,1539275,29.69,451.12,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-37,-29,-1.88,-6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202038,146,2501,1,100,685845,21.29,364.66,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-38,13,1.9,9.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202038,6,33,1,100,16128,37.2,204.61,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-38,5,31,500,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202038,10,154,1,100,55445,18.04,277.75,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-38,-3,-5.41,-23.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202038,314,3201,1,100,1039474,30.21,307.94,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-38,122,11.74,63.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202038,19,1160,1,100,289468,6.56,400.74,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-38,-13,-4.49,-40.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202038,22,1457,1,100,195844,11.23,743.96,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-38,-5,-2.56,-18.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202038,4,115,1,100,38747,10.32,296.8,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-38,1,2.58,33.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202038,151,2311,1,100,321783,46.93,718.19,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-38,-82,-25.48,-35.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
